ID,duplicated,pii_absent_high_confidence,pii_absent_low_confidence,full name,ssn,ssn last 4,drivers license #,passport #,TIN,irs identity protection pin,student identification #,bank account #,credit card #,cvv/cvc,password,username,email address,phone number
5572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5573,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5574,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5575,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
5576,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5577,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5578,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5579,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5580,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5581,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5582,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5583,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5584,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5585,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5586,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5587,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5588,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5589,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5590,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5591,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5592,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5593,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5594,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5595,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5596,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5597,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5598,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5599,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5600,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5601,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5602,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5603,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5604,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5605,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5606,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5607,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5608,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5609,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5610,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5611,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5612,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5613,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5614,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5615,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5616,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5617,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
